src_id,station_name,station_file_name,historic_county,authority,station_latitude,station_longitude,station_elevation,first_year,last_year
00063,INVERPOLLY,inverpolly,ross-and-cromarty,Met Office,58.068,-5.267,14.0,1972.0,1997.0
00064,PLOCKTON,plockton,ross-and-cromarty,Met Office,57.337,-5.653,12.0,1979.0,2019.0
00065,ACHNASHELLACH,achnashellach,ross-and-cromarty,Met Office,57.49,-5.275,67.0,1926.0,1982.0
00066,KINLOCHEWE,kinlochewe,ross-and-cromarty,Met Office,57.613,-5.306,25.0,1953.0,2024.0
00067,LOCH GLASCARNOCH,loch-glascarnoch,ross-and-cromarty,Met Office,57.725,-4.895,269.0,1992.0,2024.0
00068,KNOCKANROCK,knockanrock,ross-and-cromarty,Met Office,58.031,-5.072,244.0,1972.0,1998.0
00069,CLUANIE INN,cluanie-inn,ross-and-cromarty,Met Office,57.156,-5.181,223.0,1994.0,1995.0
00070,STRATHCONON,strathconon,ross-and-cromarty,Met Office,57.555,-4.794,107.0,1972.0,1981.0
00071,CRAIGDARROCH,craigdarroch,ross-and-cromarty,Met Office,57.578,-4.607,38.0,1973.0,1979.0
00072,CONTIN,contin,ross-and-cromarty,Met Office,57.575,-4.587,29.0,1972.0,1976.0
00074,DINGWALL,dingwall,ross-and-cromarty,Met Office,57.6,-4.447,7.0,1983.0,2006.0
00075,CRANNICH,crannich,ross-and-cromarty,Met Office,57.752,-4.272,197.0,1985.0,1988.0
00076,FORTROSE,fortrose,ross-and-cromarty,Met Office,57.574,-4.093,5.0,1926.0,1994.0
00077,INVERGORDON HARBOUR,invergordon-harbour,ross-and-cromarty,Met Office,57.687,-4.167,3.0,1985.0,2001.0
00078,INVERGORDON,invergordon,ross-and-cromarty,Met Office,57.703,-4.158,15.0,1979.0,1982.0
00079,TAIN RANGE,tain-range,ross-and-cromarty,Met Office,57.819,-3.967,4.0,1989.0,2024.0
00080,TARBATNESS,tarbatness,ross-and-cromarty,Met Office,57.865,-3.776,18.0,1968.0,1988.0
00081,ST KILDA,st-kilda,western-isles,Met Office,57.811,-8.564,30.0,1982.0,1990.0
00082,BARRA (W I),barra-w-i,western-isles,Met Office,57.025,-7.449,3.0,1987.0,2007.0
00083,LOCHBOISDALE,lochboisdale,western-isles,Met Office,57.155,-7.316,6.0,1986.0,2003.0
00084,BENBECULA AIRPORT,benbecula-airport,western-isles,Met Office,57.475,-7.371,6.0,1957.0,1996.0
00085,SCALPAY,scalpay,western-isles,Met Office,57.872,-6.699,18.0,1979.0,1994.0
00086,NEIST POINT,neist-point,inverness-shire,Met Office,57.423,-6.788,21.0,1983.0,1989.0
00087,WATERSTEIN,waterstein,inverness-shire,Met Office,57.436,-6.769,83.0,1990.0,2004.0
00088,HYSKEIR,hyskeir,inverness-shire,Met Office,56.969,-6.681,10.0,1986.0,1995.0
00089,RHUM: KINLOCH,rhum-kinloch,inverness-shire,Met Office,57.014,-6.282,5.0,1972.0,2010.0
00090,SKYE: PRABOST,skye-prabost,inverness-shire,Met Office,57.467,-6.305,67.0,1982.0,1986.0
00091,DUNTULM,duntulm,inverness-shire,Met Office,57.661,-6.363,90.0,1972.0,1973.0
00092,INVERAILORT,inverailort,inverness-shire,Met Office,56.872,-5.67,2.0,1982.0,2015.0
00093,HEASTE,heaste,inverness-shire,Met Office,57.189,-5.894,100.0,1974.0,1984.0
00094,BROADFORD:ISLE OF SKYE,broadford-isle-of-skye,inverness-shire,Met Office,57.239,-5.895,8.0,1988.0,1991.0
00095,EILANREACH,eilanreach,inverness-shire,Met Office,57.199,-5.63,8.0,1982.0,2004.0
00096,ONICH,onich,inverness-shire,Met Office,56.72,-5.224,15.0,1926.0,1995.0
00097,FORT WILLIAM NO 4,fort-william-no-4,inverness-shire,Met Office,56.829,-5.076,20.0,1984.0,1993.0
00101,CORPACH,corpach,inverness-shire,Met Office,56.839,-5.149,8.0,1972.0,1980.0
00102,KILTARLITY,kiltarlity,inverness-shire,Met Office,57.427,-4.497,75.0,1985.0,2011.0
00103,AONACH MOR,aonach-mor,inverness-shire,Met Office,56.822,-4.969,1130.0,1992.0,2024.0
00104,LOCH OICH,loch-oich,inverness-shire,Met Office,57.044,-4.799,37.0,1974.0,1976.0
00105,TULLOCH BRIDGE,tulloch-bridge,inverness-shire,Met Office,56.867,-4.708,249.0,1989.0,2024.0
00107,FORT AUGUSTUS,fort-augustus,inverness-shire,Met Office,57.144,-4.677,21.0,1914.0,1997.0
00108,FOYERS NO 4,foyers-no-4,inverness-shire,Met Office,57.261,-4.484,21.0,1989.0,2003.0
00110,LENTRAN,lentran,inverness-shire,Met Office,57.459,-4.373,146.0,1975.0,2024.0
00111,DALWHINNIE NO 2,dalwhinnie-no-2,inverness-shire,Met Office,56.94,-4.238,351.0,1973.0,2024.0
00112,LAGGANLIA,lagganlia,inverness-shire,Met Office,57.111,-3.891,250.0,1972.0,1988.0
00113,AVIEMORE,aviemore,inverness-shire,Met Office,57.206,-3.828,228.0,1982.0,2024.0
00114,DRUMNADROCHIT,drumnadrochit,inverness-shire,Met Office,57.328,-4.486,53.0,1990.0,2024.0
00115,INVERNESS,inverness,inverness-shire,Met Office,57.486,-4.222,4.0,1957.0,2013.0
00116,DALCROSS,dalcross,inverness-shire,Met Office,57.542,-4.062,11.0,1977.0,1993.0
00117,CAIRNGORM SUMMIT,cairngorm-summit,inverness-shire,Met Office,57.116,-3.643,1237.0,1984.0,2024.0
00118,CAIRNGORM CHAIRLIFT,cairngorm-chairlift,inverness-shire,Met Office,57.133,-3.669,663.0,1980.0,2024.0
00119,COIRE CAS SHEILING,coire-cas-sheiling,inverness-shire,Met Office,57.128,-3.662,762.0,1972.0,1976.0
00120,CAIRNGORM,cairngorm,inverness-shire,Met Office,57.124,-3.645,1090.0,1972.0,1976.0
00121,ACHNAGOICHAN,achnagoichan,inverness-shire,Met Office,57.152,-3.798,305.0,1972.0,1975.0
00122,GLENMORE LODGE,glenmore-lodge,inverness-shire,Met Office,57.164,-3.678,337.0,1968.0,1973.0
00123,TOMATIN,tomatin,inverness-shire,Met Office,57.339,-4.007,311.0,1973.0,1992.0
00125,"TOMATIN, FREEBURN",tomatin-freeburn,inverness-shire,Met Office,57.345,-4.003,290.0,1993.0,2002.0
00126,NAIRN,nairn,nairnshire,Met Office,57.587,-3.893,8.0,1972.0,1998.0
00127,FORRES NO 2,forres-no-2,moray-in-grampian-region,Met Office,57.615,-3.61,5.0,1976.0,2002.0
00128,"GRANTOWN-ON-SPEY, GRAMMAR SCHOOL",grantown-on-spey-grammar-school,moray-in-highland-region,Met Office,57.334,-3.6,218.0,1993.0,2000.0
00130,GRANTOWN-ON-SPEY,grantown-on-spey,moray-in-highland-region,Met Office,57.335,-3.606,220.0,1972.0,2007.0
00131,FORRES,forres,moray-in-grampian-region,Met Office,57.608,-3.597,50.0,1972.0,1976.0
00132,KINLOSS,kinloss,moray-in-grampian-region,Met Office,57.645,-3.563,5.0,1959.0,2024.0
00133,ALDROUGHTY,aldroughty,moray-in-grampian-region,Met Office,57.645,-3.379,30.0,1976.0,2000.0
00134,ROTHES,rothes,moray-in-grampian-region,Met Office,57.532,-3.196,61.0,1982.0,1995.0
00136,ELGIN NO 2,elgin-no-2,moray-in-grampian-region,Met Office,57.65,-3.293,15.0,1972.0,1981.0
00137,LOSSIEMOUTH,lossiemouth,moray-in-grampian-region,Met Office,57.711,-3.323,7.0,1975.0,2024.0
00138,GORDON CASTLE,gordon-castle,banffshire,Met Office,57.621,-3.09,32.0,1972.0,1975.0
00139,CLASHNOIR,clashnoir,banffshire,Met Office,57.282,-3.287,338.0,1977.0,1981.0
00140,GLENLIVET,glenlivet,banffshire,Met Office,57.354,-3.345,213.0,1968.0,2008.0
00141,KEITH,keith,banffshire,Met Office,57.553,-2.949,106.0,1973.0,1995.0
00142,"BANFF, GOLF CLUB",banff-golf-club,banffshire,Met Office,57.661,-2.521,15.0,1989.0,2024.0
00143,BANFF NO 2,banff-no-2,banffshire,Met Office,57.671,-2.523,24.0,1972.0,1988.0
00144,"CORGARFF, CASTLE LODGE",corgarff-castle-lodge,aberdeenshire,Met Office,57.165,-3.23,400.0,1994.0,2002.0
00145,CAIRNWELL,cairnwell,aberdeenshire,Met Office,56.879,-3.421,928.0,1994.0,2024.0
00147,BRAEMAR,braemar,aberdeenshire,Met Office,57.006,-3.398,339.0,1914.0,2005.0
00148,BALMORAL,balmoral,aberdeenshire,Met Office,57.037,-3.22,283.0,1972.0,2024.0
00149,BALLATER FIELD CENTRE,ballater-field-centre,aberdeenshire,Met Office,57.047,-3.043,200.0,1989.0,1999.0
00150,ABOYNE NO 2,aboyne-no-2,aberdeenshire,Met Office,57.076,-2.841,140.0,1989.0,2024.0
00151,DINNET,dinnet,aberdeenshire,Met Office,57.109,-2.916,177.0,1972.0,1982.0
00153,FINZEAN,finzean,kincardineshire,Met Office,57.016,-2.67,133.0,1982.0,1988.0
00154,ALFORD NO 2,alford-no-2,aberdeenshire,Met Office,57.24,-2.686,137.0,1981.0,1983.0
00155,LEITH HALL,leith-hall,aberdeenshire,Met Office,57.356,-2.766,180.0,1987.0,2000.0
00156,GARTLY,gartly,aberdeenshire,Met Office,57.379,-2.795,146.0,1972.0,1986.0
00158,INVERURIE NO 2,inverurie-no-2,aberdeenshire,Met Office,57.274,-2.368,54.0,1972.0,1992.0
00159,FYVIE CASTLE,fyvie-castle,aberdeenshire,Met Office,57.443,-2.39,55.0,1972.0,2024.0
00160,CRAIBSTONE,craibstone,aberdeenshire,Met Office,57.187,-2.215,102.0,1972.0,2021.0
00161,DYCE,dyce,aberdeenshire,Met Office,57.205,-2.205,65.0,1957.0,2024.0
00163,"ABERDEEN, MANNOFIELD RESR",aberdeen-mannofield-resr,aberdeenshire,Met Office,57.128,-2.14,52.0,1972.0,2008.0
00166,FRASERBURGH,fraserburgh,aberdeenshire,Met Office,57.697,-2.003,18.0,1968.0,1990.0
00167,CULTERTY NO 2,culterty-no-2,aberdeenshire,Met Office,57.325,-2.003,3.0,1974.0,1999.0
00168,FOREHILL,forehill,aberdeenshire,Met Office,57.506,-1.844,41.0,1977.0,2010.0
00170,PETERHEAD HARBOUR,peterhead-harbour,aberdeenshire,Met Office,57.502,-1.774,15.0,1985.0,2021.0
00171,FETTERCAIRN (CRAIGMOSTON),fettercairn-craigmoston,kincardineshire,Met Office,56.868,-2.566,95.0,1984.0,1987.0
00173,INCHMARLO,inchmarlo,kincardineshire,Met Office,57.06,-2.542,80.0,1992.0,2005.0
00175,BANCHORY,banchory,kincardineshire,Met Office,57.053,-2.509,94.0,1972.0,1982.0
00176,DURRIS,durris,kincardineshire,Met Office,57.032,-2.404,107.0,1988.0,2024.0
00177,INVERBERVIE NO 2,inverbervie-no-2,kincardineshire,Met Office,56.852,-2.266,134.0,1992.0,2024.0
00178,STONEHAVEN,stonehaven,kincardineshire,Met Office,56.969,-2.207,4.0,1972.0,1985.0
00179,STONEHAVEN NO 2,stonehaven-no-2,kincardineshire,Met Office,56.946,-2.212,85.0,1985.0,2000.0
00181,MYLNEFIELD,mylnefield,angus,Met Office,56.456,-3.07,26.0,1954.0,2024.0
00183,DUNDEE,dundee,angus,Met Office,56.47,-2.94,45.0,1972.0,1996.0
00184,GLAMIS CASTLE NO 2,glamis-castle-no-2,angus,Met Office,56.625,-3.0,62.0,1972.0,1973.0
00185,FORFAR NO 3,forfar-no-3,angus,Met Office,56.683,-2.929,91.0,1985.0,1994.0
00186,FORFAR NO 2,forfar-no-2,angus,Met Office,56.657,-2.775,67.0,1979.0,1983.0
00187,WHITEHILLOCKS,whitehillocks,angus,Met Office,56.906,-2.907,258.0,1972.0,2013.0
00188,BUDDON NESS,buddon-ness,angus,Met Office,56.468,-2.75,5.0,1972.0,1973.0
00189,CARNOUSTIE NO 2,carnoustie-no-2,angus,Met Office,56.507,-2.725,27.0,1972.0,1977.0
00190,BELL ROCK,bell-rock,angus,Met Office,56.434,-2.387,39.0,1985.0,1987.0
00191,ARBROATH,arbroath,angus,Met Office,56.561,-2.573,29.0,1914.0,1994.0
00192,USAN,usan,angus,Met Office,56.681,-2.452,47.0,1968.0,1979.0
00193,MONTROSE,montrose,angus,Met Office,56.746,-2.481,55.0,1972.0,1992.0
00194,CRIANLARICH,crianlarich,perthshire-in-central-region,Met Office,56.419,-4.659,174.0,1974.0,1976.0
00195,TYNDRUM NO 3,tyndrum-no-3,perthshire-in-central-region,Met Office,56.419,-4.661,168.0,1990.0,2024.0
00196,LOCH RANNOCH POWER HOUSE,loch-rannoch-power-house,perthshire-in-tayside-region,Met Office,56.693,-4.401,206.0,1999.0,2005.0
00197,ABERFOYLE,aberfoyle,perthshire-in-central-region,Met Office,56.174,-4.369,28.0,1972.0,2001.0
00199,LOCH VENACHAR,loch-venachar,perthshire-in-central-region,Met Office,56.23,-4.263,84.0,1982.0,2006.0
00201,BALQUHIDDER NO 2,balquhidder-no-2,perthshire-in-central-region,Met Office,56.355,-4.397,136.0,1982.0,1992.0
00202,KILLIN,killin,perthshire-in-central-region,Met Office,56.484,-4.363,116.0,1972.0,1989.0
00204,CALLANDER NO 2,callander-no-2,perthshire-in-central-region,Met Office,56.245,-4.206,107.0,1972.0,1981.0
00205,ARDTALNAIG,ardtalnaig,perthshire-in-tayside-region,Met Office,56.528,-4.112,130.0,1972.0,2017.0
00206,DUNBLANE SECONDARY SCHOOL,dunblane-secondary-school,perthshire-in-central-region,Met Office,56.189,-3.977,80.0,1974.0,1974.0
00207,"DUNBLANE, OLD DOUNE ROAD",dunblane-old-doune-road,perthshire-in-central-region,Met Office,56.187,-3.974,70.0,1974.0,1974.0
00208,DRUMMOND CASTLE,drummond-castle,perthshire-in-tayside-region,Met Office,56.338,-3.877,113.0,1972.0,2024.0
00209,TUMMEL BRIDGE,tummel-bridge,perthshire-in-tayside-region,Met Office,56.706,-4.011,148.0,1984.0,1992.0
00210,DUNDURN,dundurn,perthshire-in-tayside-region,Met Office,56.382,-4.084,85.0,1975.0,1975.0
00211,GLENEAGLES,gleneagles,perthshire-in-tayside-region,Met Office,56.281,-3.749,152.0,1972.0,1976.0
00212,STRATHALLAN AIRFIELD,strathallan-airfield,perthshire-in-tayside-region,Met Office,56.326,-3.729,35.0,1989.0,2024.0
00213,PITLOCHRY,pitlochry,perthshire-in-tayside-region,Met Office,56.709,-3.725,144.0,1972.0,1975.0
00214,FASKALLY,faskally,perthshire-in-tayside-region,Met Office,56.718,-3.77,94.0,1953.0,2024.0
00215,FEALAR LODGE,fealar-lodge,perthshire-in-tayside-region,Met Office,56.901,-3.629,560.0,1987.0,1996.0
00217,PERTH CREMATORIUM,perth-crematorium,perthshire-in-tayside-region,Met Office,56.412,-3.478,30.0,1980.0,1981.0
00218,ASHINTULLY CASTLE,ashintully-castle,perthshire-in-tayside-region,Met Office,56.735,-3.471,341.0,1972.0,1976.0
00219,KINDROGAN,kindrogan,perthshire-in-tayside-region,Met Office,56.748,-3.547,259.0,1972.0,2019.0
00220,STRATHALLAN SCHOOL,strathallan-school,perthshire-in-tayside-region,Met Office,56.35,-3.474,41.0,1972.0,2007.0
00223,PERTH AERODROME,perth-aerodrome,perthshire-in-tayside-region,Met Office,56.437,-3.372,118.0,1994.0,2000.0
00226,KINROSS,kinross,kinross-shire,Met Office,56.214,-3.413,116.0,1972.0,2024.0
00227,PITREAVIE NO 2,pitreavie-no-2,fife,Met Office,56.048,-3.419,40.0,1968.0,1985.0
00228,BRAEFOOT BAY,braefoot-bay,fife,Met Office,56.043,-3.32,43.0,1986.0,2008.0
00230,KIRKCALDY,kirkcaldy,fife,Met Office,56.108,-3.179,32.0,1972.0,1975.0
00232,"CUPAR, ELMWOOD AG COLLEGE",cupar-elmwood-ag-college,fife,Met Office,56.319,-3.032,42.0,1973.0,2018.0
00235,LEUCHARS,leuchars,fife,Met Office,56.377,-2.862,10.0,1957.0,2024.0
00236,SHANWELL,shanwell,fife,Met Office,56.438,-2.86,4.0,1981.0,1992.0
00237,BELLISTON,belliston,fife,Met Office,56.239,-2.796,82.0,1972.0,2016.0
00238,ST ANDREWS,st-andrews,fife,Met Office,56.34,-2.806,18.0,1972.0,1984.0
00239,FIFE NESS,fife-ness,fife,Met Office,56.279,-2.586,12.0,1985.0,2007.0
00240,BLACKBURN S WKS,blackburn-s-wks,west-lothian-in-lothian-region,Met Office,55.872,-3.589,131.0,1972.0,1977.0
00241,LIVINGSTON NO 2,livingston-no-2,west-lothian-in-lothian-region,Met Office,55.877,-3.544,125.0,1972.0,1995.0
00246,TURNHOUSE,turnhouse,midlothian-in-lothian-region,Met Office,55.951,-3.348,35.0,1957.0,1999.0
00247,"EDINBURGH, EAST CRAIGS",edinburgh-east-craigs,midlothian-in-lothian-region,Met Office,55.948,-3.307,61.0,1972.0,2005.0
00249,PENICUIK,penicuik,midlothian-in-lothian-region,Met Office,55.823,-3.228,185.0,1946.0,2022.0
00250,BUSH HOUSE,bush-house,midlothian-in-lothian-region,Met Office,55.86,-3.208,184.0,1972.0,1999.0
00251,"EDINBURGH, BLACKFORD HILL",edinburgh-blackford-hill,midlothian-in-lothian-region,Met Office,55.923,-3.191,134.0,1972.0,2015.0
00253,"EDINBURGH, ROYAL BOTANIC GARDEN NO 2",edinburgh-royal-botanic-garden-no-2,midlothian-in-lothian-region,Met Office,55.967,-3.212,28.0,1939.0,2024.0
00254,MIDDLETON CAMP,middleton-camp,midlothian-in-lothian-region,Met Office,55.813,-3.01,225.0,1972.0,1976.0
00255,ROSLIN,roslin,midlothian-in-lothian-region,Met Office,55.86,-3.163,152.0,1972.0,1979.0
00257,PATHHEAD,pathhead,east-lothian,Met Office,55.885,-2.94,131.0,1974.0,1989.0
00258,HADDINGTON NO 2,haddington-no-2,east-lothian,Met Office,55.953,-2.781,49.0,1972.0,1981.0
00260,NORTH BERWICK,north-berwick,east-lothian,Met Office,56.058,-2.716,16.0,1926.0,1958.0
00261,BASS ROCK,bass-rock,east-lothian,Met Office,56.076,-2.641,38.0,1985.0,1988.0
00262,NUNRAW ABBEY,nunraw-abbey,east-lothian,Met Office,55.921,-2.652,197.0,1972.0,2024.0
00263,HADDINGTON,haddington,east-lothian,Met Office,55.96,-2.751,41.0,1982.0,2001.0
00264,DUNBAR,dunbar,east-lothian,Met Office,56.004,-2.528,23.0,1930.0,2024.0
00267,BLYTHE,blythe,berwickshire,Met Office,55.737,-2.662,262.0,1973.0,2020.0
00268,CHARTERHALL,charterhall,berwickshire,Met Office,55.709,-2.385,115.0,1987.0,2024.0
00269,MARCHMONT,marchmont,berwickshire,Met Office,55.728,-2.411,152.0,1914.0,1980.0
00270,WHITCHESTER,whitchester,berwickshire,Met Office,55.823,-2.447,255.0,1972.0,1989.0
00272,ST ABBS HEAD,st-abbs-head,berwickshire,Met Office,55.917,-2.139,75.0,1968.0,1992.0
00273,STANHOPE FARM,stanhope-farm,peebleshire,Met Office,55.552,-3.392,226.0,1972.0,1990.0
00274,BLYTH BRIDGE,blyth-bridge,peebleshire,Met Office,55.703,-3.368,253.0,1972.0,2006.0
00275,WEST LINTON,west-linton,peebleshire,Met Office,55.754,-3.356,244.0,1972.0,1995.0
00277,EDDLESTON,eddleston,peebleshire,Met Office,55.711,-3.21,195.0,1989.0,1991.0
00278,GLENTRESS,glentress,peebleshire,Met Office,55.646,-3.139,165.0,1972.0,2006.0
00279,BOWHILL,bowhill,selkirkshire,Met Office,55.541,-2.906,168.0,1954.0,2024.0
00281,GALASHIELS,galashiels,selkirkshire,Met Office,55.621,-2.828,198.0,1972.0,2010.0
00282,WAUCHOPE,wauchope,roxburghshire,Met Office,55.38,-2.653,155.0,1972.0,1976.0
00283,BONCHESTER BRIDGE,bonchester-bridge,roxburghshire,Met Office,55.396,-2.654,146.0,1976.0,1983.0
00284,GREYCROOK,greycrook,roxburghshire,Met Office,55.567,-2.637,76.0,1972.0,2004.0
00285,CARTERHOUSE,carterhouse,roxburghshire,Met Office,55.358,-2.519,308.0,1992.0,2018.0
00286,FLOORS CASTLE,floors-castle,roxburghshire,Met Office,55.603,-2.468,59.0,1946.0,2024.0
00287,KELSO,kelso,roxburghshire,Met Office,55.604,-2.421,34.0,1972.0,2003.0
00288,SOURHOPE,sourhope,roxburghshire,Met Office,55.475,-2.247,221.0,1972.0,2004.0
00289,KIELDER CASTLE,kielder-castle,northumberland,Met Office,55.234,-2.58,201.0,1972.0,2023.0
00290,WARK,wark,northumberland,Met Office,55.075,-2.393,219.0,1992.0,1997.0
00293,REDESDALE,redesdale,northumberland,Met Office,55.253,-2.263,235.0,1972.0,2006.0
00295,HIGH HAYRAKE,high-hayrake,northumberland,Met Office,54.825,-2.26,400.0,1992.0,1995.0
00296,HAYDON BRIDGE NO 2,haydon-bridge-no-2,northumberland,Met Office,54.976,-2.253,82.0,1972.0,2000.0
00298,LANTON,lanton,northumberland,Met Office,55.575,-2.117,59.0,1993.0,1996.0
00299,LETHAMHILL FARM,lethamhill-farm,northumberland,Met Office,55.644,-2.103,76.0,1976.0,1978.0
00300,WALLINGTON,wallington,northumberland,Met Office,55.154,-1.945,150.0,1994.0,2024.0
00301,CHESWICK,cheswick,northumberland,Met Office,55.71,-1.959,30.0,1993.0,2001.0
00302,BERWICK-ON-TWEED,berwick-on-tweed,northumberland,Met Office,55.769,-1.998,23.0,1972.0,1974.0
00303,BERWICK-UPON-TWEED,berwick-upon-tweed,northumberland,Met Office,55.754,-2.033,42.0,1994.0,1997.0
00304,LONGFRAMLINGTON,longframlington,northumberland,Met Office,55.301,-1.806,158.0,1997.0,2000.0
00305,BERWICK GRAMMAR SCHOOL,berwick-grammar-school,northumberland,Met Office,55.776,-2.005,41.0,1975.0,1975.0
00307,NEWCASTLE WEATHER CENTRE,newcastle-weather-centre,tyne-and-wear,Met Office,54.977,-1.598,52.0,1974.0,2005.0
00310,"MORPETH, COCKLE PARK",morpeth-cockle-park,northumberland,Met Office,55.212,-1.685,95.0,1897.0,2024.0
00311,ACKLINGTON,acklington,northumberland,Met Office,55.3,-1.647,42.0,1968.0,1975.0
00313,TYNEMOUTH,tynemouth,tyne-and-wear,Met Office,55.018,-1.417,33.0,1957.0,2001.0
00315,BOULMER,boulmer,northumberland,Met Office,55.421,-1.601,23.0,1975.0,2024.0
00316,SEAHOUSES,seahouses,northumberland,Met Office,55.583,-1.654,11.0,1963.0,1979.0
00317,BURNHOPE,burnhope,durham,Met Office,54.821,-1.715,238.0,1993.0,1997.0
00318,WESTGATE NO 2,westgate-no-2,durham,Met Office,54.741,-2.133,333.0,1993.0,2013.0
00319,BOLTSHOPE PARK,boltshope-park,durham,Met Office,54.821,-2.09,434.0,1994.0,2007.0
00320,HAMSTERLEY NO 2,hamsterley-no-2,tyne-and-wear,Met Office,54.899,-1.808,130.0,1993.0,1995.0
00322,LOW ETHERLEY,low-etherley,durham,Met Office,54.655,-1.74,162.0,1974.0,1995.0
00324,HOUGHALL,houghall,durham,Met Office,54.765,-1.562,37.0,1972.0,1978.0
00326,DURHAM,durham,durham,Met Office,54.768,-1.586,102.0,1972.0,2024.0
00328,MIDDLETON ST GEORGE,middleton-st-george,durham,Met Office,54.513,-1.421,35.0,1957.0,1964.0
00329,WASHINGTON,washington,tyne-and-wear,Met Office,54.895,-1.49,29.0,1973.0,1981.0
00330,SOUTH SHIELDS,south-shields,tyne-and-wear,Met Office,55.003,-1.418,5.0,1985.0,2003.0
00331,HARTBURN GRANGE,hartburn-grange,cleveland,Met Office,54.56,-1.372,31.0,1972.0,1990.0
00332,SUNDERLAND UNIVERSITY,sunderland-university,tyne-and-wear,Met Office,54.904,-1.395,70.0,1989.0,2003.0
00335,TEESMOUTH,teesmouth,cleveland,Met Office,54.64,-1.14,12.0,1988.0,1995.0
00336,HARTLEPOOL,hartlepool,cleveland,Met Office,54.687,-1.209,9.0,1972.0,1985.0
00337,SNAIZEHOLME,snaizeholme,north-yorkshire,Met Office,54.275,-2.263,290.0,1974.0,1981.0
00339,BAINBRIDGE,bainbridge,north-yorkshire,Met Office,54.308,-2.101,210.0,1991.0,2024.0
00340,BOWES NO 2,bowes-no-2,durham,Met Office,54.509,-2.051,292.0,1994.0,1996.0
00341,WYCLIFFE HALL,wycliffe-hall,north-yorkshire,Met Office,54.521,-1.818,120.0,1989.0,2000.0
00342,DISHFORTH AIRFIELD,dishforth-airfield,north-yorkshire,Met Office,54.135,-1.414,33.0,1957.0,2016.0
00346,LINTON ON OUSE,linton-on-ouse,north-yorkshire,Met Office,54.045,-1.251,14.0,1983.0,2021.0
00347,CARLTON-IN-CLEVELAND,carlton-in-cleveland,cleveland,Met Office,54.428,-1.218,103.0,1991.0,2024.0
00349,"YORK, HESLINGTON",york-heslington,north-yorkshire,Met Office,53.953,-1.04,19.0,1972.0,1980.0
00351,AMPLEFORTH,ampleforth,north-yorkshire,Met Office,54.202,-1.085,95.0,1916.0,1960.0
00354,KIRBY MISPERTON,kirby-misperton,north-yorkshire,Met Office,54.198,-0.792,22.0,1994.0,2004.0
00356,PICKERING,pickering,north-yorkshire,Met Office,54.247,-0.781,44.0,1972.0,1984.0
00357,WYKEHAM FOREST,wykeham-forest,north-yorkshire,Met Office,54.281,-0.568,214.0,1986.0,1992.0
00358,FYLINGDALES,fylingdales,north-yorkshire,Met Office,54.359,-0.672,262.0,1983.0,2024.0
00359,WHITBY,whitby,north-yorkshire,Met Office,54.481,-0.626,41.0,1976.0,2024.0
00360,SCARBOROUGH,scarborough,north-yorkshire,Met Office,54.273,-0.423,110.0,1987.0,2024.0
00362,"SCARBOROUGH, MANOR ROAD NUSERIES",scarborough-manor-road-nuseries,north-yorkshire,Met Office,54.28,-0.418,52.0,1972.0,1986.0
00363,SILPHO MOOR,silpho-moor,north-yorkshire,Met Office,54.338,-0.53,203.0,1972.0,1986.0
00364,WHITBY COASTGUARD,whitby-coastguard,north-yorkshire,Met Office,54.49,-0.606,60.0,1961.0,2002.0
00365,AUGHTON RUDDINGS,aughton-ruddings,humberside,Met Office,53.847,-0.887,8.0,1992.0,1999.0
00367,HIGH MOWTHORPE,high-mowthorpe,north-yorkshire,Met Office,54.105,-0.643,175.0,1972.0,2024.0
00369,HULL,hull,humberside,Met Office,53.756,-0.358,2.0,1903.0,2010.0
00370,LECONFIELD,leconfield,humberside,Met Office,53.875,-0.442,7.0,1959.0,2024.0
00373,BRIDLINGTON MRSC,bridlington-mrsc,humberside,Met Office,54.094,-0.176,15.0,1987.0,2024.0
00374,BRIDLINGTON,bridlington,humberside,Met Office,54.1,-0.208,48.0,1972.0,1980.0
00375,BRIDLINGTON CEMETERY,bridlington-cemetery,humberside,Met Office,54.095,-0.196,25.0,1982.0,1989.0
00376,KILNSEA,kilnsea,humberside,Met Office,53.622,0.141,12.0,1957.0,1976.0
00377,SPURN POINT,spurn-point,humberside,Met Office,53.575,0.111,6.0,1977.0,1987.0
00378,EASINGTON NO 2,easington-no-2,humberside,Met Office,53.659,0.116,20.0,1988.0,1997.0
00379,COWDEN,cowden,humberside,Met Office,53.844,-0.103,15.0,1995.0,1998.0
00381,SCAMPTON,scampton,lincolnshire,Met Office,53.307,-0.548,57.0,1974.0,2022.0
00382,NORMANBY HALL,normanby-hall,humberside,Met Office,53.637,-0.659,47.0,1993.0,2024.0
00384,WADDINGTON,waddington,lincolnshire,Met Office,53.175,-0.523,68.0,1950.0,2024.0
00385,LINCOLN,lincoln,lincolnshire,Met Office,53.235,-0.56,6.0,1972.0,1982.0
00386,CRANWELL,cranwell,lincolnshire,Met Office,53.031,-0.504,63.0,1968.0,2024.0
00387,BRIGG,brigg,lincolnshire,Met Office,53.562,-0.489,3.0,1972.0,1977.0
00388,BOURNE,bourne,lincolnshire,Met Office,52.755,-0.318,2.0,1990.0,1998.0
00389,CAISTOR,caistor,lincolnshire,Met Office,53.503,-0.37,21.0,1972.0,1982.0
