Conventions,G,BADC-CSV,1
1999-01-01 23:00:00,03534,WMO,SYNOP,1,593,1011,4,6,170.0,16.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,995.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,5.2,6.5,85.6,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-01 23:03:00,9526.0,NA,NA
1999-01-02 00:00:00,03534,WMO,SYNOP,1,593,1011,4,6,170.0,21.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,993.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8,4.9,6.5,81.7,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-02 00:03:00,9466.0,NA,NA
1999-01-02 01:00:00,03534,WMO,SYNOP,1,593,1011,4,6,170.0,20.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,991.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,5.0,6.3,84.3,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-02 01:03:00,9406.0,NA,NA
1999-01-02 02:00:00,03534,WMO,SYNOP,1,593,1011,4,6,170.0,24.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,989.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9,5.0,6.1,88.3,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-02 02:03:00,9346.0,NA,NA
1999-01-02 03:00:00,03534,WMO,SYNOP,1,593,1011,4,6,180.0,23.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,988.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.0,5.4,5.7,95.4,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-02 03:03:00,9286.0,NA,NA
1999-01-02 04:00:00,03534,WMO,SYNOP,1,593,1011,4,6,190.0,20.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,988.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.0,5.0,6.1,86.9,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-02 04:32:00,9197.0,NA,NA
1999-01-02 05:00:00,03534,WMO,SYNOP,1,593,1011,4,6,210.0,14.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,988.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4,3.8,5.3,83.6,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-02 05:04:00,9165.0,NA,NA
1999-01-02 06:00:00,03534,WMO,SYNOP,1,593,1011,4,6,210.0,14.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,988.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4,3.9,5.3,83.6,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-02 06:04:00,9105.0,NA,NA
1999-01-02 07:00:00,03534,WMO,SYNOP,1,593,1011,4,6,210.0,14.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,988.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,3.5,5.0,83.4,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-02 07:03:00,9046.0,NA,NA
1999-01-02 08:00:00,03534,WMO,SYNOP,1,593,1011,4,6,210.0,14.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,989.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,2.7,4.1,84.2,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-02 08:03:00,8986.0,NA,NA
1999-01-02 09:00:00,03534,WMO,SYNOP,1,593,1011,4,6,220.0,14.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,990.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,3.2,4.5,86.1,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-02 09:14:00,8915.0,NA,NA
1999-01-02 10:00:00,03534,WMO,SYNOP,1,593,1011,4,6,220.0,13.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,991.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,3.3,4.5,87.5,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-02 10:03:00,8866.0,NA,NA
1999-01-02 11:00:00,03534,WMO,SYNOP,1,593,1011,4,6,220.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,991.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,2.5,4.1,81.3,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-02 11:02:00,8807.0,NA,NA
1999-01-02 12:00:00,03534,WMO,SYNOP,1,593,1011,4,6,210.0,14.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,991.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,2.7,4.3,82.9,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-02 12:02:00,8747.0,NA,NA
1999-01-02 13:00:00,03534,WMO,SYNOP,1,593,1011,4,6,210.0,15.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,991.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4,2.8,4.9,77.7,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-02 13:03:00,8686.0,NA,NA
1999-01-02 14:00:00,03534,WMO,SYNOP,1,593,1011,4,6,210.0,10.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,991.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,2.3,4.1,81.3,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-02 14:03:00,8626.0,NA,NA
1999-01-02 15:00:00,03534,WMO,SYNOP,1,593,1011,4,6,240.0,15.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,991.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,1.0,4.0,71.3,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-02 15:03:00,8566.0,NA,NA
1999-01-02 16:00:00,03534,WMO,SYNOP,1,593,1011,4,6,210.0,9.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,992.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,1.2,3.4,77.8,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-02 16:06:00,8503.0,NA,NA
1999-01-02 17:00:00,03534,WMO,SYNOP,1,593,1011,4,6,200.0,10.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,992.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,0.2,2.4,78.3,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-02 17:03:00,8446.0,NA,NA
1999-01-02 18:00:00,03534,WMO,SYNOP,1,593,1011,4,6,210.0,10.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,993.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,1.2,2.6,84.8,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-02 18:04:00,8385.0,NA,NA
1999-01-02 19:00:00,03534,WMO,SYNOP,1,593,1011,4,6,210.0,10.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,994.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,1.2,2.5,86.2,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-02 19:03:00,8326.0,NA,NA
1999-01-02 20:00:00,03534,WMO,SYNOP,1,593,1011,4,6,210.0,11.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,995.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,0.7,2.3,84.4,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-02 20:02:00,8267.0,NA,NA
1999-01-02 21:00:00,03534,WMO,SYNOP,1,593,1011,4,6,210.0,11.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,996.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,1.1,2.3,87.7,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-02 21:03:00,8206.0,NA,NA
1999-01-02 22:00:00,03534,WMO,SYNOP,1,593,1011,4,6,220.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,996.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,1.3,2.8,84.8,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-02 22:03:00,8146.0,NA,NA
1999-01-02 23:00:00,03534,WMO,SYNOP,1,593,1011,4,6,210.0,10.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,997.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0,1.6,3.1,85.0,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-02 23:03:00,8086.0,NA,NA
1999-01-03 00:00:00,03534,WMO,SYNOP,1,593,1011,4,6,230.0,14.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,997.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3,1.2,3.1,80.3,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-03 00:03:00,8026.0,NA,NA
1999-01-03 01:00:00,03534,WMO,SYNOP,1,593,1011,4,6,220.0,10.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,997.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9,1.1,2.8,81.6,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-03 01:03:00,7966.0,NA,NA
1999-01-03 02:00:00,03534,WMO,SYNOP,1,593,1011,4,6,200.0,9.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,997.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1,1.2,3.0,81.8,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-03 02:04:00,7905.0,NA,NA
1999-01-03 03:00:00,03534,WMO,SYNOP,1,593,1011,4,6,190.0,9.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,996.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,1.7,3.2,83.5,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-03 03:04:00,7845.0,NA,NA
1999-01-03 04:00:00,03534,WMO,SYNOP,1,593,1011,4,6,180.0,10.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,995.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9,2.2,3.2,88.2,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-03 04:09:00,7780.0,NA,NA
1999-01-03 05:00:00,03534,WMO,SYNOP,1,593,1011,4,6,170.0,10.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,993.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1,2.6,3.5,90.0,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-03 05:04:00,7725.0,NA,NA
1999-01-03 06:00:00,03534,WMO,SYNOP,1,593,1011,4,6,140.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,989.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8,3.0,3.5,94.9,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-03 06:03:00,7666.0,NA,NA
1999-01-03 07:00:00,03534,WMO,SYNOP,1,593,1011,4,6,130.0,16.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,987.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4,3.6,4.1,95.0,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-03 07:03:00,7606.0,NA,NA
1999-01-03 08:00:00,03534,WMO,SYNOP,1,593,1011,4,6,210.0,7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,985.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6,4.7,5.2,93.7,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-03 08:02:00,7547.0,NA,NA
1999-01-03 09:00:00,03534,WMO,SYNOP,1,593,1011,4,6,230.0,7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,986.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6,5.7,6.2,93.9,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-03 09:06:00,7483.0,NA,NA
1999-01-03 10:00:00,03534,WMO,SYNOP,1,593,1011,4,6,320.0,13.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,989.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,4.4,4.9,93.6,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-03 10:03:00,7426.0,NA,NA
1999-01-03 11:00:00,03534,WMO,SYNOP,1,593,1011,4,6,310.0,14.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,994.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,2.1,2.7,93.1,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-03 11:02:00,7367.0,NA,NA
1999-01-03 12:00:00,03534,WMO,SYNOP,1,593,1011,4,6,300.0,18.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,997.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8,2.1,3.1,88.2,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-03 12:03:00,7306.0,NA,NA
1999-01-03 13:00:00,03534,WMO,SYNOP,1,593,1011,4,6,290.0,14.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,2.3,4.4,78.6,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-03 13:03:00,7246.0,NA,NA
1999-01-03 14:00:00,03534,WMO,SYNOP,1,593,1011,4,6,280.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8,1.5,4.7,69.4,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-03 14:03:00,7186.0,NA,NA
1999-01-03 15:00:00,03534,WMO,SYNOP,1,593,1011,4,6,280.0,11.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1001.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9,1.1,4.6,66.7,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-03 15:04:00,7125.0,NA,NA
1999-01-03 16:00:00,03534,WMO,SYNOP,1,593,1011,4,6,250.0,9.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1002.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.0,1.2,4.1,71.3,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-03 16:06:00,7063.0,NA,NA
1999-01-03 17:00:00,03534,WMO,SYNOP,1,593,1011,4,6,230.0,7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1003.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,1.6,4.2,74.2,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-03 17:03:00,7006.0,NA,NA
1999-01-03 18:00:00,03534,WMO,SYNOP,1,593,1011,4,6,220.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1003.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2,2.0,4.5,74.6,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-03 18:03:00,6946.0,NA,NA
1999-01-03 19:00:00,03534,WMO,SYNOP,1,593,1011,4,6,200.0,8.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1004.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,3.1,4.4,85.9,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-03 19:03:00,6887.0,NA,NA
